monat;SPIEGEL_avg_words;SPIEGEL_avg_chars;STERN_avg_words;STERN_avg_chars;SPIEGEL_anzahl;STERN_anzahl;monat_dt
1947-01;300.6031746031746;2141.7936507936506;;;315;0;1947-01-01
1947-02;287.1423611111111;2045.513888888889;;;288;0;1947-02-01
1947-03;277.8304498269896;1976.0553633217994;;;289;0;1947-03-01
1947-04;272.8833333333333;1926.0133333333333;;;300;0;1947-04-01
1947-05;249.29526462395543;1757.7353760445683;;;359;0;1947-05-01
1947-06;258.9657534246575;1827.5650684931506;;;292;0;1947-06-01
1947-07;244.88198757763976;1730.472049689441;;;322;0;1947-07-01
1947-08;258.09223300970876;1826.5898058252428;;;412;0;1947-08-01
1947-09;272.14649681528664;1935.9872611464968;;;314;0;1947-09-01
1947-10;281.06299212598424;1982.1601049868766;;;381;0;1947-10-01
1947-11;293.6962457337884;2081.9556313993176;;;293;0;1947-11-01
1947-12;306.90384615384613;2163.25;;;260;0;1947-12-01
1948-01;327.52613240418117;2330.843205574913;;;287;0;1948-01-01
1948-02;335.1695652173913;2407.034782608696;;;230;0;1948-02-01
1948-03;339.635593220339;2420.423728813559;;;236;0;1948-03-01
1948-04;312.40143369175627;2251.9964157706095;;;279;0;1948-04-01
1948-05;323.5190476190476;2331.352380952381;;;210;0;1948-05-01
1948-06;334.7324561403509;2422.6754385964914;;;228;0;1948-06-01
1948-07;364.1212121212121;2638.0;;;264;0;1948-07-01
1948-08;383.74056603773585;2784.698113207547;;;212;0;1948-08-01
1948-09;363.1727272727273;2611.6318181818183;;;220;0;1948-09-01
1948-10;360.126213592233;2618.6941747572814;;;206;0;1948-10-01
1948-11;370.01951219512193;2695.3756097560977;;;205;0;1948-11-01
1948-12;375.09961685823754;2705.8352490421457;;;261;0;1948-12-01
1949-01;395.2701421800948;2864.701421800948;;;211;0;1949-01-01
1949-02;385.55760368663596;2785.9308755760367;;;217;0;1949-02-01
1949-03;406.337899543379;2916.054794520548;;;219;0;1949-03-01
1949-04;333.2457337883959;2410.286689419795;;;293;0;1949-04-01
1949-05;399.44690265486724;2866.8938053097345;;;226;0;1949-05-01
1949-06;387.0947712418301;2792.294117647059;;;306;0;1949-06-01
1949-07;384.04366812227073;2746.28384279476;;;229;0;1949-07-01
1949-08;384.1245791245791;2764.013468013468;;;297;0;1949-08-01
1949-09;393.60669456066944;2851.0125523012553;;;239;0;1949-09-01
1949-10;420.12916666666666;3004.3708333333334;;;240;0;1949-10-01
1949-11;420.4902597402597;2998.5227272727275;;;308;0;1949-11-01
1949-12;426.0128205128205;3026.7863247863247;;;234;0;1949-12-01
1950-01;420.34420289855075;2997.31884057971;;;276;0;1950-01-01
1950-02;419.06227106227107;3002.7289377289376;;;273;0;1950-02-01
1950-03;476.01328903654485;3409.734219269103;;;301;0;1950-03-01
1950-04;494.4166666666667;3521.1403508771928;;;228;0;1950-04-01
1950-05;433.07308970099666;3150.232558139535;;;301;0;1950-05-01
1950-06;422.3735408560311;3070.4124513618676;;;257;0;1950-06-01
1950-07;468.004329004329;3379.121212121212;;;231;0;1950-07-01
1950-08;454.19933554817277;3274.3388704318936;;;301;0;1950-08-01
1950-09;505.66037735849056;3608.2264150943397;;;212;0;1950-09-01
1950-10;513.8195488721805;3637.3195488721803;;;266;0;1950-10-01
1950-11;610.5111111111111;4367.772222222222;;;180;0;1950-11-01
1950-12;580.7272727272727;4212.641711229947;;;187;0;1950-12-01
1951-01;583.1872146118722;4179.310502283105;;;219;0;1951-01-01
1951-02;545.219387755102;3930.704081632653;;;196;0;1951-02-01
1951-03;522.3263157894737;3811.221052631579;;;190;0;1951-03-01
1951-04;554.0337078651686;4019.1853932584268;;;178;0;1951-04-01
1951-05;668.7037037037037;4791.375661375661;;;189;0;1951-05-01
1951-06;595.8372093023256;4304.889534883721;;;172;0;1951-06-01
1951-07;624.3767441860465;4477.739534883721;;;215;0;1951-07-01
1951-08;591.98125;4241.3;;;160;0;1951-08-01
1951-09;723.3129251700681;5177.727891156463;;;147;0;1951-09-01
1951-10;661.8674033149172;4766.817679558011;;;181;0;1951-10-01
1951-11;684.5202702702703;4984.77027027027;;;148;0;1951-11-01
1951-12;843.0137931034483;6061.724137931034;;;145;0;1951-12-01
1952-01;663.774358974359;4807.753846153846;;;195;0;1952-01-01
1952-02;529.1947368421053;3810.0789473684213;;;190;0;1952-02-01
1952-03;593.9030303030303;4289.496969696969;;;165;0;1952-03-01
1952-04;551.8243902439025;4013.3951219512196;;;205;0;1952-04-01
1952-05;607.8383233532934;4399.0898203592815;;;167;0;1952-05-01
1952-06;562.6910112359551;4110.196629213483;;;178;0;1952-06-01
1952-07;584.4200913242009;4243.785388127854;;;219;0;1952-07-01
1952-08;574.3771428571429;4181.782857142857;;;175;0;1952-08-01
1952-09;515.8173515981736;3735.662100456621;;;219;0;1952-09-01
1952-10;480.4012345679012;3504.3456790123455;;;162;0;1952-10-01
1952-11;445.1965317919075;3262.063583815029;;;173;0;1952-11-01
1952-12;577.3243243243244;4213.372972972973;;;185;0;1952-12-01
1953-01;661.716049382716;4757.79012345679;;;162;0;1953-01-01
1953-02;614.3652694610779;4489.059880239521;;;167;0;1953-02-01
1953-03;583.8555555555556;4214.522222222222;;;180;0;1953-03-01
1953-04;517.941935483871;3750.6709677419353;;;155;0;1953-04-01
1953-05;572.2061068702291;4161.641221374046;;;131;0;1953-05-01
1953-06;585.433734939759;4232.885542168675;;;166;0;1953-06-01
1953-07;620.9699248120301;4467.0;;;133;0;1953-07-01
1953-08;684.1532258064516;4936.604838709677;;;124;0;1953-08-01
1953-09;687.3012820512821;4974.051282051282;;;156;0;1953-09-01
1953-10;710.7155963302753;5127.614678899083;;;109;0;1953-10-01
1953-11;773.1484375;5541.6640625;;;128;0;1953-11-01
1953-12;562.8;4074.5444444444443;;;180;0;1953-12-01
1954-01;600.5845070422536;4336.985915492958;;;142;0;1954-01-01
1954-02;570.0652173913044;4128.86231884058;;;138;0;1954-02-01
1954-03;720.8870967741935;5145.397849462365;;;186;0;1954-03-01
1954-04;574.9271523178808;4178.377483443709;;;151;0;1954-04-01
1954-05;439.60714285714283;3230.3571428571427;;;168;0;1954-05-01
1954-06;504.4078212290503;3660.7486033519554;;;179;0;1954-06-01
1954-07;506.22147651006713;3689.221476510067;;;149;0;1954-07-01
1954-08;509.86387434554973;3731.3403141361255;;;191;0;1954-08-01
1954-09;539.8875;3917.15;;;160;0;1954-09-01
1954-10;619.7304964539007;4494.007092198582;;;141;0;1954-10-01
1954-11;572.8288770053476;4189.128342245989;;;187;0;1954-11-01
1954-12;555.7048192771084;4020.9397590361446;;;166;0;1954-12-01
1955-01;419.6583850931677;3045.409937888199;;;161;0;1955-01-01
1955-02;442.0575539568345;3226.0863309352517;;;139;0;1955-02-01
1955-03;563.8040540540541;4062.662162162162;;;148;0;1955-03-01
1955-04;504.408;3622.376;;;125;0;1955-04-01
1955-05;620.0434782608696;4474.078260869565;;;115;0;1955-05-01
1955-06;594.2764227642276;4304.634146341464;;;123;0;1955-06-01
1955-07;484.6666666666667;3548.0204081632655;;;147;0;1955-07-01
1955-08;592.4626865671642;4305.753731343284;;;134;0;1955-08-01
1955-09;643.5436893203884;4652.291262135922;;;103;0;1955-09-01
1955-10;821.45;5929.2375;;;80;0;1955-10-01
1955-11;582.5761589403974;4212.907284768212;;;151;0;1955-11-01
1955-12;652.2980769230769;4734.701923076923;;;104;0;1955-12-01
1956-01;575.2879377431907;4195.6381322957195;;;257;0;1956-01-01
1956-02;564.1171171171171;4108.779279279279;;;222;0;1956-02-01
1956-03;575.4952830188679;4164.127358490566;;;212;0;1956-03-01
1956-04;567.7605633802817;4132.192488262911;;;213;0;1956-04-01
1956-05;546.5622775800712;3991.6548042704626;;;281;0;1956-05-01
1956-06;576.5873786407767;4173.101941747573;;;206;0;1956-06-01
1956-07;485.49152542372883;3515.7186440677965;;;295;0;1956-07-01
1956-08;458.82995951417;3338.7206477732793;;;247;0;1956-08-01
1956-09;480.4957983193277;3515.5378151260506;;;238;0;1956-09-01
1956-10;499.4479495268139;3658.8895899053628;;;317;0;1956-10-01
1956-11;629.5066666666667;4556.266666666666;;;225;0;1956-11-01
1956-12;596.4566929133858;4314.078740157481;;;254;0;1956-12-01
1957-01;729.7826086956521;5283.856521739131;;;230;0;1957-01-01
1957-02;672.7175925925926;4861.532407407408;;;216;0;1957-02-01
1957-03;703.7437185929648;5066.050251256282;;;199;0;1957-03-01
1957-04;670.7892561983471;4806.93388429752;;;242;0;1957-04-01
1957-05;655.3474178403756;4736.065727699531;;;213;0;1957-05-01
1957-06;664.8056872037914;4839.374407582938;;;211;0;1957-06-01
1957-07;623.7678571428571;4574.35;;;280;0;1957-07-01
1957-08;559.7095435684647;4078.360995850622;;;241;0;1957-08-01
1957-09;702.328502415459;5048.487922705314;;;207;0;1957-09-01
1957-10;760.5947136563876;5492.162995594714;;;227;0;1957-10-01
1957-11;566.2633928571429;4152.410714285715;;;224;0;1957-11-01
1957-12;667.4979591836735;4872.142857142857;;;245;0;1957-12-01
1958-01;660.0;4793.771428571428;;;210;0;1958-01-01
1958-02;715.1794871794872;5185.8564102564105;;;195;0;1958-02-01
1958-03;645.4888888888889;4703.866666666667;;;225;0;1958-03-01
1958-04;716.2962962962963;5240.847736625515;;;243;0;1958-04-01
1958-05;746.6473684210526;5417.363157894737;;;190;0;1958-05-01
1958-06;636.9488372093023;4663.130232558139;;;215;0;1958-06-01
1958-07;660.8661710037175;4837.520446096654;;;269;0;1958-07-01
1958-08;654.7821782178218;4807.445544554455;;;202;0;1958-08-01
1958-09;641.3220973782771;4699.808988764045;;;267;0;1958-09-01
1958-10;652.8904109589041;4708.493150684932;;;219;0;1958-10-01
1958-11;633.3715415019763;4615.328063241107;;;253;0;1958-11-01
1958-12;656.1505376344086;4772.573476702509;;;279;0;1958-12-01
1959-01;700.5231481481482;5141.217592592592;;;216;0;1959-01-01
1959-02;627.030303030303;4579.688311688312;;;231;0;1959-02-01
1959-03;643.4964285714286;4701.535714285715;;;280;0;1959-03-01
1959-04;626.2207792207793;4544.1255411255415;;;231;0;1959-04-01
1959-05;604.0401785714286;4444.522321428572;;;224;0;1959-05-01
1959-06;664.5051194539249;4864.447098976109;;;293;0;1959-06-01
1959-07;580.3609022556391;4279.548872180451;;;266;0;1959-07-01
1959-08;660.7941176470588;4792.033613445378;;;238;0;1959-08-01
1959-09;686.9379310344827;5022.88275862069;;;290;0;1959-09-01
1959-10;685.5791666666667;4988.733333333334;;;240;0;1959-10-01
1959-11;720.2096069868995;5258.170305676856;;;229;0;1959-11-01
1959-12;893.4901960784314;6456.171568627451;;;204;0;1959-12-01
1960-01;767.0896860986547;5546.206278026906;;;223;0;1960-01-01
1960-02;709.8491379310345;5197.512931034483;;;232;0;1960-02-01
1960-03;677.0752688172043;4953.1756272401435;;;279;0;1960-03-01
1960-04;691.2168141592921;5071.066371681416;;;226;0;1960-04-01
1960-05;722.5551181102362;5285.681102362205;;;254;0;1960-05-01
1960-06;588.4112554112554;4341.329004329004;;;231;0;1960-06-01
1960-07;608.3547008547008;4484.833333333333;;;234;0;1960-07-01
1960-08;648.1060606060606;4764.992424242424;;;264;0;1960-08-01
1960-09;645.5732217573221;4788.34309623431;;;239;0;1960-09-01
1960-10;600.5220883534137;4425.341365461847;;;249;0;1960-10-01
1960-11;580.6119402985074;4287.137313432836;;;335;0;1960-11-01
1960-12;580.0524344569288;4273.505617977528;;;267;0;1960-12-01
1961-01;615.76;4549.506666666667;;;300;0;1961-01-01
1961-02;642.1918367346939;4728.689795918367;;;245;0;1961-02-01
1961-03;682.0364372469636;5031.700404858299;;;247;0;1961-03-01
1961-04;723.1207729468599;5280.850241545893;;;207;0;1961-04-01
1961-05;658.4983388704319;4855.558139534884;;;301;0;1961-05-01
1961-06;584.4411764705883;4306.424369747899;;;238;0;1961-06-01
1961-07;640.8318181818182;4724.204545454545;;;220;0;1961-07-01
1961-08;536.8501628664495;3962.270358306189;;;307;0;1961-08-01
1961-09;584.3387755102041;4309.50612244898;;;245;0;1961-09-01
1961-10;561.5163398692811;4100.183006535948;;;306;0;1961-10-01
1961-11;566.7723577235772;4142.670731707317;;;246;0;1961-11-01
1961-12;600.5927419354839;4412.870967741936;;;248;0;1961-12-01
1962-01;468.11986301369865;3451.3698630136987;;;292;0;1962-01-01
1962-02;486.69716088328073;3569.813880126183;;;317;0;1962-02-01
1962-03;556.0307167235495;4030.255972696246;;;293;0;1962-03-01
1962-04;514.8082191780821;3732.3527397260273;;;292;0;1962-04-01
1962-05;497.12;3638.733333333333;;;375;0;1962-05-01
1962-06;506.8134328358209;3721.1417910447763;;;268;0;1962-06-01
1962-07;520.7611940298508;3810.6089552238805;;;335;0;1962-07-01
1962-08;512.1412213740458;3758.2824427480914;;;262;0;1962-08-01
1962-09;495.4914675767918;3631.109215017065;;;293;0;1962-09-01
1962-10;590.3835978835979;4321.526455026455;;;378;0;1962-10-01
1962-11;733.2222222222222;5309.388888888889;;;270;0;1962-11-01
1962-12;585.8904109589041;4312.75;;;292;0;1962-12-01
1963-01;489.0440677966102;3589.9322033898306;;;295;0;1963-01-01
1963-02;551.7789855072464;4051.4384057971015;;;276;0;1963-02-01
1963-03;530.1347517730496;3902.148936170213;;;282;0;1963-03-01
1963-04;520.7643835616439;3819.928767123288;;;365;0;1963-04-01
1963-05;522.1032028469751;3835.0284697508896;;;281;0;1963-05-01
